,feature name,importance
164,PE_P 36 2,0.0
165,PE_P 36 3,0.0
166,PE_P 36 5,0.0
167,PE_P 37 1,0.0
168,PE_P 37 2,0.0
169,PE_P 37 3,0.0
170,PE_P 33 1,0.0
171,PE 42 7,0.0
172,PE_P 37 4,0.0
173,PE 42 10,0.0
174,PE 42 5,0.0
175,LPE 20 1,0.0
176,LPE 24 4,0.0
177,PE 32 1,0.0
178,PE_P 34 2,0.0
179,PE_P 32 1,0.0
180,PE 34 3,0.0
181,FA 18 2,0.0
182,SulfoHexCer t44 2,0.0
183,FA 14 0,0.0
184,FA 16 0,0.0
185,FA 16 1,0.0
186,FA 17 0,0.0
187,FA 17 1,0.0
188,FA 18 1,0.0
189,SulfoHexCer t43 2,0.0
190,PG 42 9,0.0
191,PC 33 2,0.0
192,PC 35 4,0.0
193,PC 31 0,0.0
194,PG 34 2,0.0
195,PG 38 6,0.0
196,PG 40 7,0.0
197,PG 40 8,0.0
198,PE 34 2,0.0
199,PE 35 1,0.0
200,Cer m44 2,0.0
201,PC_P 38 5,0.0
202,PC_P 34 2,0.0
203,PC_P 30 0,0.0
204,PC_P 34 1,0.0
205,PE_P 40 7,0.0
206,PC_O 36 2,0.0
207,PC_P 38 4,0.0
208,PE_P 42 4,0.0
209,PC_P 38 6,0.0
210,PE_P 40 8,0.0
211,LPE 16 0,0.0
212,PE_P 40 2,0.0
213,LPE 18 0,0.0
214,LPE 22 3,0.0
215,PE_P 39 4,0.0
216,PE_P 39 2,0.0
217,PC 29 0,0.0
218,PC_P 38 2,0.0
219,PC_O 36 4,0.0
220,PE 35 2,0.0
221,PE 40 3,0.0
222,PE 36 5,0.0
223,PE 36 6,0.0
224,PE 37 4,0.0
225,PE 38 1,0.0
226,PE 38 2,0.0
227,PE 38 7,0.0
228,PE 39 4,0.0
229,PE 40 4,0.0
230,PE_P 41 5,0.0
231,PE 40 6,0.0
232,PE 42 6,0.0
233,PE_P 38 1,0.0
234,DG 34 1,0.0
235,PC_P 32 1,0.0
236,PC_P 36 1,0.0
237,PC_P 36 2,0.0
238,SulfoHexCer d44 2,0.0
239,FA 19 0,0.0
240,SulfoHexCer t42 1,0.0
241,PC 36 4,0.0
242,PI 38 5,0.0
243,PC_O 38 5,0.0
244,PI 38 6,0.0
245,PC_P 37 1,0.0
246,PE_O 40 4,0.0
247,PC 35 0,0.0
248,PC 42 7,0.0
249,PC 36 5,0.0
250,PI 36 4,0.0
251,PC 37 1,0.0
252,PC 37 2,0.0
253,PC 37 4,0.0
254,PC 37 5,0.0
255,PC_O 32 1,0.0
256,PC 39 6,0.0
257,PC 40 2,0.0
258,PI 38 4,0.0
259,PC_O 40 7,0.0
260,SulfoHexCer d43 1,0.0
261,PC_O 34 1,0.0
262,PC 42 9,0.0
263,PC 40 8,0.0
264,LPE 20 2,0.0
265,PC_P 40 2,0.0
266,PC_O 30 0,0.0
267,PC_O 32 0,0.0
268,PC_O 34 0,0.0
269,PC_O 34 2,0.0
270,PC_P 40 5,0.0
271,PC_O 35 2,0.0
272,PC_O 36 1,0.0
273,PC_P 38 1,0.0
274,PC_O 38 1,0.0
275,PC_O 38 6,0.0
276,PC_O 40 4,0.0
277,PC_P 40 4,0.0
278,PC 40 5,0.0
279,PC 42 8,0.0
280,PE 38 5,0.0
281,SulfoHexCer d40 1,0.0
282,FA 22 6,0.0
283,FA 22 7,0.0
284,FA 24 1,0.0
285,FA 24 4,0.0
286,FA 24 5,0.0
287,FA 24 6,0.0
288,FA 22 3,0.0
289,FA 19 1,0.0
290,PE 39 6,0.0
291,FA 18 3,0.0
292,SulfoHexCer t40 1,0.0
293,SulfoHexCer d42 2,0.0
294,SulfoHexCer d42 1,0.0
295,SulfoHexCer t41 1,0.0
296,SulfoHexCer d43 2,0.0
297,SulfoHexCer t42 2,0.0
298,FA 22 5,0.0
299,FA 22 4,0.0
300,FA 22 2,0.0
301,FA 20 0,0.0
302,PE 40 8,0.0
303,PE_P 34 0,0.0
304,PE_O 38 4,0.0
305,PC 40 1,0.0
306,PC 34 4,0.0
307,PI 40 6,0.0
308,SulfoHexCer d41 1,0.0
309,FA 20 1,0.0
310,FA 20 2,0.0
311,FA 20 3,0.0
312,FA 20 4,0.0
313,FA 20 5,0.0
314,FA 21 3,0.0
315,FA 22 0,0.0
316,FA 22 1,0.0
317,FA 26 1,0.0
