,feature name,importance
174,PC 29 0,0.00015799999999996928
175,CE 18 1,0.00015599999999997837
176,PC 40 3,0.00015199999999997437
177,PE_P 36 1,0.00012999999999996348
178,PE 42 10,0.0001279999999999948
179,FA 20 5,0.00012599999999998168
180,PC 35 1,0.0001239999999999686
181,PE_P 37 1,0.00012199999999997768
182,PC_O 38 6,0.00011799999999997368
183,PC 28 0,0.00011200000000000099
184,Cer t36 0,0.00010599999999998389
185,TG 54 5,0.0
186,DG 36 3,-9.999999999998898e-06
187,PS 40 5,-9.60000000000294e-05
188,PE_P 38 1,-9.40000000000385e-05
189,FA 17 0,-9.200000000000318e-05
190,DG 35 1,-8.80000000000214e-05
191,PC 40 1,-8.60000000000305e-05
192,FA 24 1,-8.60000000000305e-05
193,PE 37 4,-8.20000000000043e-05
194,PC_O 34 2,-7.80000000000225e-05
195,FA 17 1,-7.60000000000316e-05
196,PC 44 2,-7.20000000000054e-05
197,PC 45 2,-6.0000000000393076e-06
198,PC_P 38 4,-5.80000000000247e-05
199,TG 50 3,-5.40000000000207e-05
200,PC_O 38 1,-5.40000000000207e-05
201,SM d33 1,-5.00000000000167e-05
202,PC_O 30 0,-4.40000000000218e-05
203,SulfoHexCer t41 1,-4.2000000000030904e-05
204,SulfoHexCer d42 2,-3.8000000000026904e-05
205,TG 58 9,-3.8000000000026904e-05
206,DG 36 1,-3.4000000000022904e-05
207,PG 40 7,-2.8000000000050208e-05
208,PI 36 4,-2.2000000000033105e-05
209,DG 34 1,-1.8000000000029105e-05
210,SM d36 2,-1.8000000000029105e-05
211,PE_P 40 4,-0.002654000000000023
212,SM d34 2,-0.0011300000000000088
213,PE 42 6,-0.0010700000000000154
214,PE 36 6,-0.0010640000000000204
215,SM d35 2,-0.0010480000000000268
216,LPC 22 5,-0.0009920000000000373
217,SM d34 1,-0.0009620000000000184
218,PE_O 38 4,-0.0008560000000000123
219,PE 35 1,-0.0008499999999999952
220,PE 34 1,-0.0008040000000000269
221,PE_P 37 2,-0.0007700000000000262
222,PE_P 37 4,-0.0007460000000000244
223,PC 42 9,-0.0007400000000000295
224,PC 34 1,-0.0007300000000000306
225,LPC 20 4,-0.0007260000000000489
226,PC_P 36 1,-0.0007220000000000226
227,PC 38 4,-0.0006840000000000179
228,SM d42 1,-0.0006640000000000202
229,PE_P 36 4,-0.0006620000000000292
230,HexCer t43 2,-0.0006480000000000264
231,SM d35 1,-0.0006480000000000264
232,PC 38 7,-0.0006260000000000154
233,LPE 20 4,-0.0006240000000000245
234,PC 35 4,-0.0006040000000000267
235,DG 38 4,-0.0005960000000000409
236,PC 42 8,-0.0005920000000000369
237,FA 14 0,-0.0005759999999999987
238,Cer d42 2,-0.0005280000000000174
239,DG 40 2,-0.0005260000000000264
240,DG 38 5,-0.0005139999999999922
241,PC 38 3,-0.0004940000000000167
242,CE 22 4,-0.00048600000000005307
243,PC 40 5,-0.0004440000000000222
244,SM d32 1,-0.00043999999999999595
245,DG 38 1,-0.00043600000000003635
246,PE_P 41 5,-0.00043199999999998795
247,Cer m36 1,-0.00041000000000002146
248,Cer m39 1,-0.0004020000000000357
249,PC_O 36 4,-0.0003980000000000317
250,DG 42 4,-0.0003980000000000317
251,PI 40 6,-0.00039800000000000946
252,FA 22 4,-0.00037600000000004297
253,PC 42 10,-0.00037600000000002074
254,PC 35 2,-0.00037400000000002985
255,PC 32 1,-0.0003700000000000481
256,DG 36 2,-0.00036800000000003497
257,HexCer d40 1,-0.00036400000000000874
258,PE 35 2,-0.0003580000000000361
259,PE_P 40 7,-0.00035800000000001385
260,PE 42 8,-0.0003540000000000321
261,PC 34 2,-0.00034800000000005936
262,PE 40 3,-0.00034800000000001496
263,PE_P 34 2,-0.00034800000000001496
264,PC 37 3,-0.00034400000000001096
265,PE_P 35 1,-0.00034400000000001096
266,PE_P 36 2,-0.0003400000000000292
267,PE 36 2,-0.0003320000000000212
268,PC 32 0,-0.00033000000000003025
269,PE 39 6,-0.00032000000000003136
270,PE_P 33 1,-0.00031800000000001825
271,PE 32 1,-0.00030600000000000625
272,HexCer d36 1,-0.0002800000000000136
273,PC 39 6,-0.0002800000000000136
274,PC_P 40 5,-0.0002780000000000227
275,LPE 20 1,-0.0002740000000000187
276,TG 56 4,-0.00027200000000002775
277,PE_P 39 4,-0.00026600000000003287
278,PC_P 40 2,-0.0002620000000000067
279,LPE 22 3,-0.00025800000000002487
280,FA 24 6,-0.00024199999999998666
281,TG 52 4,-0.0002340000000000231
282,PC_P 38 5,-0.0002300000000000413
283,PC 36 4,-0.0002220000000000333
284,SM d36 0,-0.00022000000000002017
285,PE_P 36 5,-0.0002140000000000253
286,FA 22 0,-0.0002140000000000253
287,LPE 22 4,-0.0002140000000000031
288,DG 38 2,-0.00021200000000001217
289,PE_P 32 1,-0.00021000000000004349
290,SM d36 1,-0.00020400000000002637
291,TG 56 7,-0.00020400000000000417
292,FA 20 1,-0.00020200000000003548
293,TG 52 3,-0.00020000000000000017
294,Cer m36 0,-0.00019200000000001437
295,PC 31 0,-0.00018800000000001037
296,Cer d38 2,-0.00018800000000001037
297,HexCer d42 2,-0.0001800000000000468
298,FA 16 0,-0.00017800000000001148
299,FA 24 5,-0.00017800000000001148
300,FA 22 1,-0.0001760000000000428
301,Cer m44 1,-0.00017400000000002968
302,PC_O 34 0,-0.00017000000000000348
303,PE 40 7,-0.00017000000000000348
304,PE_P 40 2,-0.0001680000000000348
305,PC_P 38 6,-0.0001640000000000086
306,PE_P 34 1,-0.00016200000000001768
307,LPE 18 0,-0.00015800000000003588
308,SulfoHexCer t43 2,-0.0001480000000000148
309,PE_P 36 3,-0.0001460000000000461
310,Cer m41 1,-0.0001420000000000421
311,PC_P 38 1,-0.000140000000000029
312,SulfoHexCer t42 1,-0.000136000000000025
313,Cer m43 2,-0.00012600000000000388
314,FA 21 3,-0.0001180000000000403
315,PC_P 37 1,-0.00011799999999999589
316,PC 30 0,-0.00010800000000001919
317,SulfoHexCer d40 1,-0.0001060000000000283
